google_id,autor_link,autor_name,autor_id,autor_image,review_text,review_img_url,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/117638434126620928538?hl=en-US,Kelsey Cobb,1.17638E+20,https://lh3.googleusercontent.com/a-/AOh14Gjy8A2SYuRnR487HOKXzU90PknmuczL_ooomf2Lbw=c0x00000000-cc-rp,Christopher at Cedar Management goes above and beyond for our neighborhood! I took so much of my own personal time this summer to find a better management group. A management group that wouldn't raise the rate for homeowners and actually did their job. Cedar has exceed my expectations and I've personally have never been happier with a management group!,https://lh3.googleusercontent.com/a-/AOh14Gjy8A2SYuRnR487HOKXzU90PknmuczL_ooomf2Lbw,"Kelsey! Yes! Thank you! This is such an encouraging experience! We'll share your generous review with Christopher as well!

It makes us happy to know that providing our clients with the best HOA Management services we can offer is paying off. If we can make your life easier, then we have truly done our job. If there is any way we can help you or your community better, don't hesitate to reach out!",1604672789,11/6/2020 14:26,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117638434126620928538!2s0x0:0xa3432a72da873d77?hl=en-US,5,1604598300,11/5/2020 17:45,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/102942992960163754005?hl=en-US,MaryHurston Zuelke,1.02943E+20,https://lh4.googleusercontent.com/-zjo57doN_r4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8UDPRXpa-INuWBOyjJ13_kOn31w/c0x00000000-cc-rp/photo.jpg,"My HOA recently started with Cedar Management Group, and I have been very impressed with how professional, courteous, and knowledge our community manager, Rhonda, is. She is so awesome! Our transitions manager, Kaci, is also awesome.  If I could give Cedar 10 stars, I would.",https://lh4.googleusercontent.com/-zjo57doN_r4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm8UDPRXpa-INuWBOyjJ13_kOn31w/c0x00000000-cc-rp/photo.jpg,Wow! Thank you very much for your generous review MaryHurston! It can be difficult to find companies in our industry with a true heart for service. We're so pleased to have such a caring team here at Cedar Management Group! We'll share your encouraging words with Kaci and Rhonda as well!,1611249696,1/21/2021 17:21,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102942992960163754005!2s0x0:0xa3432a72da873d77?hl=en-US,5,1610319054,1/10/2021 22:50,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/103410293261826138070?hl=en-US,Chelsea Herkert,1.0341E+20,https://lh3.googleusercontent.com/a-/AOh14GiYwxCO-VfeMLx2BrVwKxZzyGGh88sQjIAbdSUXLQ=c0x00000000-cc-rp,I am providing a 5 star review for responsiveness solely based on Erin and what she did once she stepped in after I struggled for 2 weeks trying to get a straight answer to a very simple issue. Erin stepped in at the final hour and was able to wrap something up in just a couple of days that I was told would take 30. She was polite and empathetic. I have saved her number saved as Cedar Management ROCKSTAR!,https://lh3.googleusercontent.com/a-/AOh14GiYwxCO-VfeMLx2BrVwKxZzyGGh88sQjIAbdSUXLQ,"Thank you for sharing your experience, Chelsea! Attitudes and personalities are such an important (and underrated) part of HOA Management! It is truly an honor and our pleasure to serve our communities!

If you have any further issues, please reach out to us at help@mycmg.com. Our whole team is ready to help! We'll share your encouraging words with Erin as well!",1603138595,10/19/2020 20:16,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103410293261826138070!2s0x0:0xa3432a72da873d77?hl=en-US,5,1602867098,10/16/2020 16:51,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/103305477351601254991?hl=en-US,Mass Collect,1.03305E+20,https://lh5.googleusercontent.com/-1XXV3r3Siow/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclXxtRTaYksBTAGbQXKK2yYWLCDvQ/c0x00000000-cc-rp/photo.jpg,I have requested documents and they have continually failed to provide them to me.  Very dishonest people with no moral compass.,https://lh5.googleusercontent.com/-1XXV3r3Siow/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclXxtRTaYksBTAGbQXKK2yYWLCDvQ/c0x00000000-cc-rp/photo.jpg,"Thank you for taking the time to give us your feedback. We're so sorry that you feel this way! Our goal is the total satisfaction of our communities, and to provide a positive and professional experience. As such, we respond to all requests and emails as quickly as possible.

Depending on the nature of the request, we may not be able to give detailed information. For example, if there is a legal issue or if it's a request about sensitive information that we can only discuss with the board. Document requests regularly need to be approved by the Board as well.

Please give us a call at (877) 252-3327 or email us at help@mycmg.com with the name of your association, your property address, and your questions and we'll be happy to assist you.",1613143552,2/12/2021 15:25,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s103305477351601254991!2s0x0:0xa3432a72da873d77?hl=en-US,1,1613068570,2/11/2021 18:36,0
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/118255367503938059195?hl=en-US,Deborah MARTIN,1.18255E+20,https://lh4.googleusercontent.com/-wM67TZ9ZyKY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYBimpmK7XRXewJpYC1tlIIzOG0A/c0x00000000-cc-rp/photo.jpg,"Was very pleased at the timely fast service I received, due to my own error. So I would just like to say how much I appreciate your help in this matter that is important to us. We really enjoy living here in our beautiful peaceful neighborhood.
THANKS AGAIN
SINCERLEY,
GEORGE & DEBORAH MARTIN",https://lh4.googleusercontent.com/-wM67TZ9ZyKY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckYBimpmK7XRXewJpYC1tlIIzOG0A/c0x00000000-cc-rp/photo.jpg,"Thank you so much for sharing your experience, Deborah! We always try to ensure that the homeowners we serve get the best service possible. If you have any further questions, please never hesitate to reach out!",1602613664,10/13/2020 18:27,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s118255367503938059195!2s0x0:0xa3432a72da873d77?hl=en-US,5,1602612557,10/13/2020 18:09,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/115027569499228907291?hl=en-US,Kelley Adams,1.15028E+20,https://lh5.googleusercontent.com/-PS1QXYn42Rg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckXXXmnS5Y99GkvL71aPl9PxxhelQ/c0x00000000-cc-rp/photo.jpg,"If I could give less than one star I would. I have been trying for over a week to have someone release the lien or at least provide documentation that the process has been started on my home so we can close on the sale of the property. Every time I call I am on the phone for at least 45 minutes with no actual resolution to the problem. I have missed one closing date because of their inaction and lack of urgency on this. Getting past the call center operator is impossible. Calls are not returned, emails are rarely responded to and certainly not in a timely manner.",https://lh5.googleusercontent.com/-PS1QXYn42Rg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckXXXmnS5Y99GkvL71aPl9PxxhelQ/c0x00000000-cc-rp/photo.jpg,"Thank you for taking the time to give us your feedback, Kelley. We're so sorry that you feel this way! Our goal is the total satisfaction of our communities, and to provide a positive and professional experience. As such, we respond to all requests and emails as quickly as possible.

Our responsiveness is typically within 2 - 3 business days and is generally within 1. If you have examples of this not being the case, please reach out to us directly so that we may address the problem.

Additionally, after having our team look into your account, it would seem we have an outstanding email from 12/22. Because we were off for the Christmas Holidays on the 23rd - 25th, today is the 3rd business day waiting for a response. We expect to have an update to you before the end of the day. As you can expect, because of the holiday, our call volume is higher than normal, as well as response time slightly longer than normal.

In the future, if you'd rather not wait on the phone, we do have agents ready and available to assist via live chat. Simply visit www.mycmg.com and click on the ""Chat With Us"" button to chat with one of our Community Support Agents.

Live Chat hours are
8am - 6:30pm Monday - Thursday
8am - 2pm on Friday

Alternatively, please give us a call at (877) 252-3327 or email us at help@mycmg.com with the name of your association, your property address, and your questions and we'll be happy to assist you.",1609255690,12/29/2020 15:28,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115027569499228907291!2s0x0:0xa3432a72da873d77?hl=en-US,1,1609251129,12/29/2020 14:12,3
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/107146349107921266333?hl=en-US,Elvira McCall,1.07146E+20,https://lh5.googleusercontent.com/-o9M7j64Khxg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnAFujVbwQ-Mbs7GJ0l4z3zq5L_1g/c0x00000000-cc-rp/photo.jpg,"I called Cedar Management my HOA, for information regarding my HOA dues, I spoke with Terrell David,  he took his time to make sure all the information, that he provided was accurate. He was very professional, kind, and knowledgeable. He went over and beyond to give excellent customer service.",https://lh5.googleusercontent.com/-o9M7j64Khxg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnAFujVbwQ-Mbs7GJ0l4z3zq5L_1g/c0x00000000-cc-rp/photo.jpg,"Thank you very much for sharing your experience, Elvira! We always try to ensure that the homeowners we serve get the best service possible. We'll share your kind words with Terrell as well! If you have any further questions, please never hesitate to reach out!",1607434812,12/8/2020 13:40,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s107146349107921266333!2s0x0:0xa3432a72da873d77?hl=en-US,5,1607392162,12/8/2020 1:49,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/111403427302387866144?hl=en-US,Danny McLane,1.11403E+20,https://lh3.googleusercontent.com/-puOM-tvb-Y0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmIZsC5Esw2pAs8_L_M9bx2O0dLtw/c0x00000000-cc-rp/photo.jpg,"Our new property manager Sharon Osteen is very knowledgeable,responsive and professional. In the last six months, we have gotten more things accomplished with Sharon than any other property manager we have ever had. As president of my hoa, I look forward to a long business relationship with Sharon and CMG!",https://lh3.googleusercontent.com/-puOM-tvb-Y0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmIZsC5Esw2pAs8_L_M9bx2O0dLtw/c0x00000000-cc-rp/photo.jpg,"Thank you for the generous review, Danny! We consider ourselves as part of a team with our HOA board members in striving for community well-being, peace of mind in home ownership and community excellence for property owners. We'll ensure that Sharon sees your kind words and we look forward to helping your community accomplish even more!",1611323726,1/22/2021 13:55,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111403427302387866144!2s0x0:0xa3432a72da873d77?hl=en-US,5,1611071886,1/19/2021 15:58,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/111150629229440392997?hl=en-US,Anna Maria Ford,1.11151E+20,https://lh6.googleusercontent.com/-DAXC7faY9TU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDAEu_5zAgf6SA2RvTiCEr8WRPPQ/c0x00000000-cc-rp/photo.jpg,"I am quite impressed with the courtesy, attention, and prompt response  I received today from Terrell David in Customer Support.  Every point I made during my phone conversation, subsequently followed by a recapitulation by email, was addressed.  Clear directives were given as to the procedure to follow in getting further service as well as to transition ownership in the system from one person to another after closing.  As a result of my experience today, I am quite impressed with Cedar Management Group and look forward to good service in the future!  Thank you so much!",https://lh6.googleusercontent.com/-DAXC7faY9TU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmDAEu_5zAgf6SA2RvTiCEr8WRPPQ/c0x00000000-cc-rp/photo.jpg,"Thank you so much for sharing your experience, Anna! We always try to ensure that the homeowners we serve get the best service possible. We'll share your kind words with Terrell as well! If you have any further questions, please never hesitate to reach out!",1596556064,8/4/2020 15:47,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111150629229440392997!2s0x0:0xa3432a72da873d77?hl=en-US,5,1596488976,8/3/2020 21:09,1
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/113707300957211002823?hl=en-US,sam ben,1.13707E+20,https://lh4.googleusercontent.com/-S0f-d9hcJu4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5VFMzMD7eoZvvzwHHzAxmQg2GQQ/c0x00000000-cc-rp/photo.jpg,"This is the worse management company I ever dealt with. I totally regret buying my condo. They take forever to handle a small service request. Our grass is never maintained on time. Our buildings look dirty and roaches are everywhere. On top of that, our HOA is so expensive. The pool is closed. They are just crooks. They are making easy money. If my community stays with Cedar, I am selling.",https://lh4.googleusercontent.com/-S0f-d9hcJu4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucl5VFMzMD7eoZvvzwHHzAxmQg2GQQ/c0x00000000-cc-rp/photo.jpg,"We hate to see that you have not had a positive experience, Sam. Our goal is the total satisfaction of our communities, and to provide a positive and professional experience. As such, we respond to all requests and emails as quickly as possible.

In order to assist you, we will need the name of your association and your property address.  We do have agents ready and available to assist via live chat. Simply visit www.mycmg.com and click on the ""Chat With Us"" button to chat with one of our Community Support Agents.

Live Chat hours are
8am - 6:30pm Monday - Thursday
8am - 2pm on Friday

Alternatively, please give us a call at (877) 252-3327 or email us at help@mycmg.com",1600454654,9/18/2020 18:44,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113707300957211002823!2s0x0:0xa3432a72da873d77?hl=en-US,1,1600405311,9/18/2020 5:01,7
0x8856a775e8f0d505:0xa3432a72da873d77,https://www.google.com/maps/contrib/104611029838689476797?hl=en-US,Nicholas Howell,1.04611E+20,https://lh3.googleusercontent.com/a-/AOh14GgvdNwTPvdjEfjv1G4N3EpKNw7bnIjTcv8xZndR=c0x00000000-cc-rp-ba2,I laud Ceder management Group on their ability to  consistently provide the worst customer service I've ever experienced. They have never solved a problem I've brought to them or even tried to help. Any future HOA run by them will be a deal breaker on buying a home in that neighborhood.,https://lh3.googleusercontent.com/a-/AOh14GgvdNwTPvdjEfjv1G4N3EpKNw7bnIjTcv8xZndR,"We hate to see that you have not had a positive experience, Nicholas. In order to assist you, we will need the name of your association and your property address.  We do have agents ready and available to assist via live chat. Simply visit www.mycmg.com and click on the ""Chat With Us"" button to chat with one of our Community Support Agents.

Live Chat hours are
8am - 6:30pm Monday - Thursday
8am - 2pm on Friday

Alternatively, please give us a call at (877) 252-3327 or email us at help@mycmg.com",1608663469,12/22/2020 18:57,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104611029838689476797!2s0x0:0xa3432a72da873d77?hl=en-US,1,1606173869,11/23/2020 23:24,6
