place_name,google_id,place_id,reviews_link,reviews_per_score,rating,autor_link,autor_name,autor_id,autor_image,review_text,review_img_url,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/101643745467434069515?hl=en-US,Susan,1.01644E+20,https://lh4.googleusercontent.com/-vSIDcvri7eA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnlpdPmoEzFCG-bRlIVY3Aexc2ZRQ/c0x00000000-cc-rp/photo.jpg,"Reem is a delight to work with.  She is very knowledgeable, pleasant and thorough.",https://lh4.googleusercontent.com/-vSIDcvri7eA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnlpdPmoEzFCG-bRlIVY3Aexc2ZRQ/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Reem. :),1611951894,1/29/2021 20:24,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s101643745467434069515!2s0x0:0x5128947692f84cc0?hl=en-US,5,1611692683,1/26/2021 20:24,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/106571562043369413135?hl=en-US,Gregory McMahon,1.06572E+20,https://lh3.googleusercontent.com/a-/AOh14Ggjpyswgp4XVy7LDedWJ_g5RQJUHEEX6coVN7iZtg=c0x00000000-cc-rp,"Overall pleased with my experience, especially working with Rhiannon. Would be happy to work with her again.",https://lh3.googleusercontent.com/a-/AOh14Ggjpyswgp4XVy7LDedWJ_g5RQJUHEEX6coVN7iZtg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Rhiannon. :),1608302381,12/18/2020 14:39,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106571562043369413135!2s0x0:0x5128947692f84cc0?hl=en-US,5,1608135099,12/16/2020 16:11,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/113118282899929570991?hl=en-US,jhon ostrander,1.13118E+20,https://lh6.googleusercontent.com/-EevTXZGZ2sM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclx-fzxN8bOVgl3bstApnM2WJVWxA/c0x00000000-cc-rp/photo.jpg,As a vendor at a clubhouse Cristina manages I've come to appreciate her total professionalism and always-quick response.  Over the years I've dealt with many managers in her role; she is one of the best!,https://lh6.googleusercontent.com/-EevTXZGZ2sM/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclx-fzxN8bOVgl3bstApnM2WJVWxA/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Cristina. :),1606943590,12/2/2020 21:13,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s113118282899929570991!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606247560,11/24/2020 19:52,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/114188844809427937577?hl=en-US,Renee Sagnay,1.14189E+20,https://lh6.googleusercontent.com/--KhVHorZLhc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKtB8kmQAjfty2FhGrqVcJPNVwhg/c0x00000000-cc-rp/photo.jpg,"I've lived in my complex for 3 years and every time I've had an question Reem has been so quick to respond! Even if she has an out of office she replies if it's an urgent message. The customer service she gives is outstanding. Having William Douglas PM as our HOA, especially Reem has made living here so comfortable. Thank you!",https://lh6.googleusercontent.com/--KhVHorZLhc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckKtB8kmQAjfty2FhGrqVcJPNVwhg/c0x00000000-cc-rp/photo.jpg,We appreciate our homeowners and work diligently to meet their expectations. Thank you for your review!,1607626996,12/10/2020 19:03,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s114188844809427937577!2s0x0:0x5128947692f84cc0?hl=en-US,5,1607570058,12/10/2020 3:14,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/115302338299646101365?hl=en-US,Lake Norman Homes,1.15302E+20,https://lh3.googleusercontent.com/a-/AOh14GjAnz4x9FakboSwY0HbOLueho550moNGiiLrfixbQ=c0x00000000-cc-rp-ba2,"Excellent service and got our issued solved right away! Jessica Scott was helpful, courteous and great to work with.",https://lh3.googleusercontent.com/a-/AOh14GjAnz4x9FakboSwY0HbOLueho550moNGiiLrfixbQ,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Jessica. :),1606943335,12/2/2020 21:08,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115302338299646101365!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606257389,11/24/2020 22:36,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/108109578983055135772?hl=en-US,Felisha Guy,1.0811E+20,https://lh3.googleusercontent.com/a-/AOh14Git4AoW7sd_FuP-jXPwIWdftY2yt6wyNfLYCxBl=c0x00000000-cc-rp,"Spoke with Rhiannon and was super pleased with how knowledgeable, professional, and helpful she was! If you’re looking for a property management company that goes that extra mile with care look no further.",https://lh3.googleusercontent.com/a-/AOh14Git4AoW7sd_FuP-jXPwIWdftY2yt6wyNfLYCxBl,We think Rhiannon exemplifies the type of exceptional service we provide and we are grateful to have her! Thanks so much for taking the time to leave us a review!,1606939911,12/2/2020 20:11,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108109578983055135772!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606776981,11/30/2020 22:56,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/109308234545224256553?hl=en-US,Shannon Dubisz,1.09308E+20,https://lh3.googleusercontent.com/a-/AOh14GiLZsGtEr1t0B0rbmj89z_N88yuObe8Gfj7C6Vb=c0x00000000-cc-rp,"I wanted to come here and leave a review for Savannah Woody. Her customer service and assertiveness goes beyond the typical CS role. Whenever I have an issue or question, I call and only want to speak with her. I know a lot of people like to complain and quick to leave a negative review. There is nothing negative about Savannah and WDP. Thank you",https://lh3.googleusercontent.com/a-/AOh14GiLZsGtEr1t0B0rbmj89z_N88yuObe8Gfj7C6Vb,We appreciate our homeowners and work diligently to meet their expectations. Savannah exemplifies what we expect from our association managers. I have passed on your kind words. Thank you for your review!,1606940144,12/2/2020 20:15,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s109308234545224256553!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606772904,11/30/2020 21:48,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/104772621163530676763?hl=en-US,Sean Peters,1.04773E+20,https://lh5.googleusercontent.com/-0R5IM5xBB1g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4v07H1p3xIxSeD8ZYU0Ir7uUXhA/c0x00000000-cc-rp/photo.jpg,"As Treasurer on the Board of Director’s (BOD) of my Homeowner’s Association, I can say with confidence that William Douglas Property Management is a great company to partner with. Our BOD has the privilege of working directly with Reem, our Property Manager. She has always been professional and timely in her responses to our questions. And, when she doesn’t know the answer to a question she doesn’t just give us false information. She let’s our BOD know that she needs some additional time to find the correct answer. To our BOD, her high character and integrity are a welcomed benefit of working with William Douglas Property Management and Reem. If you are in need of a property managment company to build a lasting relationship with as opposed to just conducting transactional business, I would recommend you reach out to Reem.",https://lh5.googleusercontent.com/-0R5IM5xBB1g/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn4v07H1p3xIxSeD8ZYU0Ir7uUXhA/c0x00000000-cc-rp/photo.jpg,We appreciate our board members greatly and work diligently to meet their expectations. Reem exemplifies what we expect from our association managers. I have passed on your kind words. Thank you for your review!,1611001885,1/18/2021 20:31,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104772621163530676763!2s0x0:0x5128947692f84cc0?hl=en-US,5,1609513410,1/1/2021 15:03,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/117999392179223949506?hl=en-US,Brittany Barrientes,1.17999E+20,https://lh4.googleusercontent.com/-mnU0-7i7GGU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZAtm9l7We7VmmPnSzWWjdy-xmyw/c0x00000000-cc-rp/photo.jpg,Shout out to Savannah Woody!! She is very thorough and hard working! We appreciate all the hard work she put in for us!,https://lh4.googleusercontent.com/-mnU0-7i7GGU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmZAtm9l7We7VmmPnSzWWjdy-xmyw/c0x00000000-cc-rp/photo.jpg,We appreciate our homeowners and work diligently to meet their expectations. Savannah exemplifies what we expect from our association managers. I have passed on your kind words. Thank you for your review!,1606940053,12/2/2020 20:14,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s117999392179223949506!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606774546,11/30/2020 22:15,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/111144961196246827775?hl=en-US,Joseph Ziranski,1.11145E+20,https://lh3.googleusercontent.com/-FknRJWtImEs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmynF-T0SOK45LOeld4OqMP5ujn8A/c0x00000000-cc-rp/photo.jpg,"Savannah Woody is always so polite, helpful and professional. She is always available when needed and is great at her job.",https://lh3.googleusercontent.com/-FknRJWtImEs/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmynF-T0SOK45LOeld4OqMP5ujn8A/c0x00000000-cc-rp/photo.jpg,Thanks so much for your kind words and leaving us a review!,1606936869,12/2/2020 19:21,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111144961196246827775!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606831856,12/1/2020 14:10,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/112315052900066196887?hl=en-US,olga green,1.12315E+20,https://lh3.googleusercontent.com/-9_Z1hBmGv0k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucku5Ou5naM9QRSoIasBiaT5-gzuvw/c0x00000000-cc-rp/photo.jpg,Thanks for the great help Cristina ponce I truly appreciate your dedication to detail and your patience with me it was a pleasure doing business with this office.,https://lh3.googleusercontent.com/-9_Z1hBmGv0k/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucku5Ou5naM9QRSoIasBiaT5-gzuvw/c0x00000000-cc-rp/photo.jpg,Thanks so much for your kind words and for leaving us a review!,1606937251,12/2/2020 19:27,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s112315052900066196887!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606788865,12/1/2020 2:14,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/102993225452398317751?hl=en-US,Anna L,1.02993E+20,https://lh4.googleusercontent.com/-sCb1h9sATNc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclHATq8cSYvU_CiblB557C9RaTjxA/c0x00000000-cc-rp/photo.jpg,Kathy Fitch in William Douglas’ accounting department is very helpful.  She answered all my questions about a refund in a prompt and professional manner.,https://lh4.googleusercontent.com/-sCb1h9sATNc/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclHATq8cSYvU_CiblB557C9RaTjxA/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Kathy. :),1606944491,12/2/2020 21:28,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102993225452398317751!2s0x0:0x5128947692f84cc0?hl=en-US,5,1605209159,11/12/2020 19:25,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/102971342810757686701?hl=en-US,Scott Pion,1.02971E+20,https://lh3.googleusercontent.com/a-/AOh14GiYzGuC5EiMbUYRcpBgPZqw-4UHimE28vtmANC39A=c0x00000000-cc-rp,Cristina Ponce was incredibly responsive and helpful with my questions,https://lh3.googleusercontent.com/a-/AOh14GiYzGuC5EiMbUYRcpBgPZqw-4UHimE28vtmANC39A,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Cristina. :),1617990469,4/9/2021 17:47,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s102971342810757686701!2s0x0:0x5128947692f84cc0?hl=en-US,5,1616623853,3/24/2021 22:10,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/106484430152769915692?hl=en-US,juan gonzales,1.06484E+20,https://lh3.googleusercontent.com/a-/AOh14GjDxxaYrDTaYPIiLvmokvZ3mYsPVUA4eTm1Mcsyjw=c0x00000000-cc-rp,"William Douglas had excellent customer service,  I personally dealt with Reem and she answered all my questions.",https://lh3.googleusercontent.com/a-/AOh14GjDxxaYrDTaYPIiLvmokvZ3mYsPVUA4eTm1Mcsyjw,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Reem. :),1608048157,12/15/2020 16:02,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s106484430152769915692!2s0x0:0x5128947692f84cc0?hl=en-US,5,1607719182,12/11/2020 20:39,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/108999800714576096732?hl=en-US,Trudi Maragh,1.09E+20,https://lh3.googleusercontent.com/a-/AOh14GiPmF8_sH3x2J_vz0-FFjph124QH0NOH3vQAmY-fQ=c0x00000000-cc-rp,"William Douglas has been managing our community for three years after leaving a management company who did nothing.  Reem Rakes has been exceptional, responsive, dedicated and knowledgeable.  Nothing slips through the cracks or is neglected.   She handles all discrepancies with grace and diplomacy.  Thank you Reem for being on our team.",https://lh3.googleusercontent.com/a-/AOh14GiPmF8_sH3x2J_vz0-FFjph124QH0NOH3vQAmY-fQ,We appreciate our homeowners and work diligently to meet their expectations. Reem exemplifies what we expect from our association managers. I have passed on your kind words. Thank you for your review!,1606943686,12/2/2020 21:14,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108999800714576096732!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606182043,11/24/2020 1:40,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/105858689289903993019?hl=en-US,Wanda Robinson,1.05859E+20,https://lh3.googleusercontent.com/-OZbBuqwwVD0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfMjvM5ciTeLD9z9O8LFIcxNWzVw/c0x00000000-cc-rp/photo.jpg,"I spoke with Savannah today. Our conversation was brief, but she knew her stuff!  It was nice to speak to someone and have all of my questions answered!",https://lh3.googleusercontent.com/-OZbBuqwwVD0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnfMjvM5ciTeLD9z9O8LFIcxNWzVw/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review!  I have passed your kind words on to Savannah. :),1606940376,12/2/2020 20:19,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s105858689289903993019!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606771414,11/30/2020 21:23,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/118338539841405344786?hl=en-US,Shanette Daniels,1.18339E+20,https://lh3.googleusercontent.com/-8JSo7m_u5-w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn73CnyQRPU5Zu2wtkTnGDpSpQmHw/c0x00000000-cc-rp/photo.jpg,Cristina Ponce is helpful and amazing. She was very respectful over the phone and answered all of my questions.,https://lh3.googleusercontent.com/-8JSo7m_u5-w/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn73CnyQRPU5Zu2wtkTnGDpSpQmHw/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review. I have passed your kind words on to Cristina :),1606940657,12/2/2020 20:24,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s118338539841405344786!2s0x0:0x5128947692f84cc0?hl=en-US,4,1606760453,11/30/2020 18:20,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/108820368160278092408?hl=en-US,Jessica Saucedo,1.0882E+20,https://lh3.googleusercontent.com/-8FQgmb4EasA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJWN3QVp0qmu292IDNuuHsKQ9hLg/c0x00000000-cc-rp/photo.jpg,"Thank you Christina Ponce, you were very helpful and professional. Thank you for making my experience a great one.",https://lh3.googleusercontent.com/-8FQgmb4EasA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnJWN3QVp0qmu292IDNuuHsKQ9hLg/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Cristina. :),1606940252,12/2/2020 20:17,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s108820368160278092408!2s0x0:0x5128947692f84cc0?hl=en-US,5,1606772343,11/30/2020 21:39,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/110277477493899335836?hl=en-US,judith giza,1.10277E+20,https://lh3.googleusercontent.com/-Uk6YIZdfg8I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDoi_6xK2AIa0ddGgSaRVwgYj3NA/c0x00000000-cc-rp/photo.jpg,I have been speaking with Rhiannon. I appreciate her quick responses and ability to address all concerns.,https://lh3.googleusercontent.com/-Uk6YIZdfg8I/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclDoi_6xK2AIa0ddGgSaRVwgYj3NA/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Rhiannon. :),1607625906,12/10/2020 18:45,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s110277477493899335836!2s0x0:0x5128947692f84cc0?hl=en-US,5,1607439097,12/8/2020 14:51,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/104209779528700910993?hl=en-US,daniel collins,1.0421E+20,https://lh3.googleusercontent.com/-uQN_D5gf9rE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucktq3Dvye2QEJQkyn9T1eSnx2ZBaA/c0x00000000-cc-rp/photo.jpg,I had a few questions and spoke with a Rhiannon (I am pretty sure that was her name). She was very kind and helpful.,https://lh3.googleusercontent.com/-uQN_D5gf9rE/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucktq3Dvye2QEJQkyn9T1eSnx2ZBaA/c0x00000000-cc-rp/photo.jpg,Thanks so much for taking the time to leave us a review! I have passed your kind words on to Rhiannon. :),1606944386,12/2/2020 21:26,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s104209779528700910993!2s0x0:0x5128947692f84cc0?hl=en-US,5,1605729921,11/18/2020 20:05,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/111617279069782085648?hl=en-US,J Eckert,1.11617E+20,https://lh3.googleusercontent.com/a-/AOh14GgYQCFPfIZRlHIGEnDkSqxpMa7ZMx9I6WdGZ5HDyw=c0x00000000-cc-rp,"Our HOA has received good service from WDPM for several years. Our subdivision is small and we have struggled with dues collection. To maintain a reasonable budget, we reduced services to only cover accounting and record keeping. WDPM was effective in collection efforts and maintaining all required administrative items contained in our Covenants. We receive detailed monthly financial reports in a timely manner.

One additional benefit we receive from WDPM are monthly HOA Board newsletters. WDPM has been the best property management in our experience with other firms.",https://lh3.googleusercontent.com/a-/AOh14GgYQCFPfIZRlHIGEnDkSqxpMa7ZMx9I6WdGZ5HDyw,"We strive to meet all our board expectations, to provide timely communication and accurate, informed advice.  Thank you so much for your review!",1608751052,12/23/2020 19:17,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s111617279069782085648!2s0x0:0x5128947692f84cc0?hl=en-US,4,1608562862,12/21/2020 15:01,0,5.84809E+18
William Douglas Property Management Company,0x88569e569803dee7:0x5128947692f84cc0,ChIJ594DmFaeVogRwEz4knaUKFE,https://search.google.com/local/reviews?placeid=ChIJ594DmFaeVogRwEz4knaUKFE&q=William+Douglas+Property+Management+Company&authuser=0&hl=en&gl=UA,"{""1"": 63, ""2"": 3, ""3"": 0, ""4"": 13, ""5"": 136}",3.7,https://www.google.com/maps/contrib/115746533342599396185?hl=en-US,Lori Sistare,1.15747E+20,https://lh3.googleusercontent.com/a-/AOh14Gh5HqEkUBJHMloOfEmfc_Y19GJgINoy8j8AD1Jx=c0x00000000-cc-rp,Savannah is very responsive and always willing to assist!  She is knowledgeable and thoughtful in her responses.,https://lh3.googleusercontent.com/a-/AOh14Gh5HqEkUBJHMloOfEmfc_Y19GJgINoy8j8AD1Jx,Thank you for taking the time to leave us a review! I have passed your kind words on to Savannah. :),1606944086,12/2/2020 21:21,https://www.google.com/maps/reviews/data=!4m5!14m4!1m3!1m2!1s115746533342599396185!2s0x0:0x5128947692f84cc0?hl=en-US,5,1605904465,11/20/2020 20:34,0,5.84809E+18
